id,word_id,kanji_id,created_at,kanji_meaning_in_word,updated_at
1579,700,826,2026-07-11T13:45:13.25548+00:00,desk,2026-07-11T13:45:13.25548+00:00
1580,545,795,2026-07-11T13:45:13.25548+00:00,"confirmation, verification",2026-07-11T13:45:13.25548+00:00
1581,98,1004,2026-07-11T13:45:13.25548+00:00,iron and steel,2026-07-11T13:45:13.25548+00:00
1582,511,693,2026-07-11T13:45:13.25548+00:00,"inspection, examination, check",2026-07-11T13:45:13.25548+00:00
1583,315,862,2026-07-11T13:45:13.25548+00:00,"reversal, turnaround, comeback",2026-07-11T13:45:13.25548+00:00
1584,566,913,2026-07-11T13:45:13.25548+00:00,"trade, commerce, foreign trade",2026-07-11T13:45:13.25548+00:00
1585,713,698,2026-07-11T13:45:13.25548+00:00,"eyeglasses, spectacles",2026-07-11T13:45:13.25548+00:00
1586,656,847,2026-07-11T13:45:13.25548+00:00,"duty, obligation",2026-07-11T13:45:13.25548+00:00
1587,148,851,2026-07-11T13:45:13.25548+00:00,"crisis, emergency",2026-07-11T13:45:13.25548+00:00
1588,742,699,2026-07-11T13:45:13.25548+00:00,"cherry blossom, cherry tree",2026-07-11T13:45:13.25548+00:00
1589,337,689,2026-07-11T13:45:13.25548+00:00,"disparity, gap",2026-07-11T13:45:13.25548+00:00
1590,317,785,2026-07-11T13:45:13.25548+00:00,"emigration, immigration, migration",2026-07-11T13:45:13.25548+00:00
1591,87,801,2026-07-11T13:45:13.25548+00:00,"supply, provision",2026-07-11T13:45:13.25548+00:00
1592,289,833,2026-07-11T13:45:13.25548+00:00,opposition party,2026-07-11T13:45:13.25548+00:00
1593,1002,981,2026-07-11T13:45:13.25548+00:00,"to dry, to air out, to hang up",2026-07-11T13:45:13.25548+00:00
1594,372,661,2026-07-11T13:45:13.25548+00:00,"technology, technique, skill",2026-07-11T13:45:13.25548+00:00
1595,389,989,2026-07-11T13:45:13.25548+00:00,nurse,2026-07-11T13:45:13.25548+00:00
1596,263,848,2026-07-11T13:45:13.25548+00:00,"lecture, public speech",2026-07-11T13:45:13.25548+00:00
1597,520,959,2026-07-11T13:45:13.25548+00:00,"chest, breast, heart",2026-07-11T13:45:13.25548+00:00
1598,492,882,2026-07-11T13:45:13.25548+00:00,"future, prospects",2026-07-11T13:45:13.25548+00:00
1599,486,1,2026-07-11T13:45:13.25548+00:00,"role, part, duty",2026-07-11T13:45:13.25548+00:00
1600,350,713,2026-07-11T13:45:13.25548+00:00,"accident, incident",2026-07-11T13:45:13.25548+00:00
1601,663,869,2026-07-11T13:45:13.25548+00:00,"amount of money, sum",2026-07-11T13:45:13.25548+00:00
1602,308,104,2026-07-11T13:45:13.25548+00:00,"prohibition, ban",2026-07-11T13:45:13.25548+00:00
1603,1048,963,2026-07-11T13:45:13.25548+00:00,"to die, to pass away",2026-07-11T13:45:13.25548+00:00
1604,262,993,2026-07-11T13:45:13.25548+00:00,"breathing, respiration",2026-07-11T13:45:13.25548+00:00
1605,338,999,2026-07-11T13:45:13.25548+00:00,"wound, injury, scratch",2026-07-11T13:45:13.25548+00:00
1606,146,999,2026-07-11T13:45:13.25548+00:00,"wound, cut, gash",2026-07-11T13:45:13.25548+00:00
1607,273,74,2026-07-11T13:45:13.25548+00:00,"limit, boundary, capacity",2026-07-11T13:45:13.25548+00:00
1608,413,51,2026-07-11T13:45:13.25548+00:00,"instruction, direction, indication",2026-07-11T13:45:13.25548+00:00
1609,604,1016,2026-07-11T13:45:13.25548+00:00,"bone, skeleton",2026-07-11T13:45:13.25548+00:00
1610,194,961,2026-07-11T13:45:13.25548+00:00,"reform, reformation",2026-07-11T13:45:13.25548+00:00
1611,172,949,2026-07-11T13:45:13.25548+00:00,bereaved family,2026-07-11T13:45:13.25548+00:00
1612,300,980,2026-07-11T13:45:13.25548+00:00,"guard, caution, vigilance",2026-07-11T13:45:13.25548+00:00
1613,467,822,2026-07-11T13:45:13.25548+00:00,"gratitude, appreciation, thanks",2026-07-11T13:45:13.25548+00:00
1614,95,972,2026-07-11T13:45:13.25548+00:00,"hometown, birthplace",2026-07-11T13:45:13.25548+00:00
1615,380,661,2026-07-11T13:45:13.25548+00:00,"acting, performance",2026-07-11T13:45:13.25548+00:00
1616,302,788,2026-07-11T13:45:13.25548+00:00,refugee,2026-07-11T13:45:13.25548+00:00
1617,135,951,2026-07-11T13:45:13.25548+00:00,"expansion, extension",2026-07-11T13:45:13.25548+00:00
1618,545,990,2026-07-11T13:45:13.25548+00:00,"confirmation, verification",2026-07-11T13:45:13.25548+00:00
1619,78,847,2026-07-11T13:45:13.25548+00:00,"meaning, significance",2026-07-11T13:45:13.25548+00:00
1620,511,761,2026-07-11T13:45:13.25548+00:00,"inspection, examination, test",2026-07-11T13:45:13.25548+00:00
1621,136,981,2026-07-11T13:45:13.25548+00:00,"low tide, ebb tide",2026-07-11T13:45:13.25548+00:00
1622,134,795,2026-07-11T13:45:13.25548+00:00,"certain, reliable, definite",2026-07-11T13:45:13.25548+00:00
1623,288,849,2026-07-11T13:45:13.25548+00:00,self-defense,2026-07-11T13:45:13.25548+00:00
1624,299,1016,2026-07-11T13:45:13.25548+00:00,"bone fracture, broken bone",2026-07-11T13:45:13.25548+00:00
1625,548,866,2026-07-11T13:45:13.25548+00:00,"permission, approval, authorization",2026-07-11T13:45:13.25548+00:00
1626,433,689,2026-07-11T13:45:13.25548+00:00,"personality, character",2026-07-11T13:45:13.25548+00:00
1627,480,803,2026-07-11T13:45:13.25548+00:00,"universe, outer space, cosmos",2026-07-11T13:45:13.25548+00:00
1628,478,1002,2026-07-11T13:45:13.25548+00:00,"breakdown, malfunction, trouble",2026-07-11T13:45:13.25548+00:00
1629,561,893,2026-07-11T13:45:13.25548+00:00,"qualification, credential, license",2026-07-11T13:45:13.25548+00:00
1630,561,689,2026-07-11T13:45:13.25548+00:00,"qualification, credential",2026-07-11T13:45:13.25548+00:00
1631,84,1005,2026-07-11T13:45:13.25548+00:00,cabinet minister,2026-07-11T13:45:13.25548+00:00
1632,76,788,2026-07-11T13:45:13.25548+00:00,"difficulty, hardship, trouble",2026-07-11T13:45:13.25548+00:00
1633,178,778,2026-07-11T13:45:13.25548+00:00,"command, direction, conducting",2026-07-11T13:45:13.25548+00:00
1634,278,920,2026-07-11T13:45:25.326408+00:00,"actor, actress",2026-07-11T13:45:25.326408+00:00
1635,261,940,2026-07-11T13:45:25.326408+00:00,"different culture, foreign culture",2026-07-11T13:45:25.326408+00:00
1636,344,982,2026-07-11T13:45:25.326408+00:00,"summit, top, peak",2026-07-11T13:45:25.326408+00:00
1637,1193,982,2026-07-11T13:45:25.326408+00:00,"to receive (humble), to eat/drink (humble)",2026-07-11T13:45:25.326408+00:00
1638,210,940,2026-07-11T13:45:25.326408+00:00,"abnormal, unusual",2026-07-11T13:45:25.326408+00:00
1639,91,1012,2026-07-11T13:45:25.326408+00:00,"exclusion, elimination, removal",2026-07-11T13:45:25.326408+00:00
1640,978,1012,2026-07-11T13:45:25.326408+00:00,"to exclude, to remove, to except",2026-07-11T13:45:25.326408+00:00
1641,142,920,2026-07-11T13:45:25.326408+00:00,"excellent, outstanding",2026-07-11T13:45:25.326408+00:00
1642,117,940,2026-07-11T13:45:25.326408+00:00,foreign country,2026-07-11T13:45:25.326408+00:00
1643,1069,920,2026-07-11T13:45:25.326408+00:00,"to excel, to surpass, to be superior",2026-07-11T13:45:25.326408+00:00
1644,318,1012,2026-07-11T13:45:25.326408+00:00,"removal, elimination",2026-07-11T13:45:25.326408+00:00
1645,1073,940,2026-07-11T13:45:25.326408+00:00,"to differ, to vary",2026-07-11T13:45:25.326408+00:00
1646,110,920,2026-07-11T13:45:25.326408+00:00,"kind, gentle, easy",2026-07-11T13:45:25.326408+00:00
1647,75,678,2026-07-16T12:17:08.060061+00:00,"pure, upright (in conduct)",2026-07-16T12:17:08.060061+00:00
1648,120,359,2026-07-16T12:17:08.060061+00:00,"actual, becoming true",2026-07-16T12:17:08.060061+00:00
1649,120,692,2026-07-16T12:17:08.060061+00:00,"to appear, manifest",2026-07-16T12:17:08.060061+00:00
1650,125,763,2026-07-16T12:17:08.060061+00:00,"to control, regulate",2026-07-16T12:17:08.060061+00:00
1651,125,74,2026-07-16T12:17:08.060061+00:00,"to limit, restrict",2026-07-16T12:17:08.060061+00:00
1652,132,730,2026-07-16T12:17:08.060061+00:00,"clause, item (of terms)",2026-07-16T12:17:08.060061+00:00
1653,132,658,2026-07-16T12:17:08.060061+00:00,"matter, case",2026-07-16T12:17:08.060061+00:00
1654,163,17,2026-07-16T12:17:08.060061+00:00,"to board, ride",2026-07-16T12:17:08.060061+00:00
1655,163,160,2026-07-16T12:17:08.060061+00:00,"train, vehicle",2026-07-16T12:17:08.060061+00:00
1656,163,23,2026-07-16T12:17:08.060061+00:00,ticket,2026-07-16T12:17:08.060061+00:00
1657,175,98,2026-07-16T12:17:08.060061+00:00,"words, phrase",2026-07-16T12:17:08.060061+00:00
1658,175,696,2026-07-16T12:17:08.060061+00:00,"phrase, wording",2026-07-16T12:17:08.060061+00:00
1659,212,23,2026-07-16T12:17:08.060061+00:00,ticket,2026-07-16T12:17:08.060061+00:00
1660,212,76,2026-07-16T12:17:08.060061+00:00,to sell,2026-07-16T12:17:08.060061+00:00
1661,212,80,2026-07-16T12:17:08.060061+00:00,machine,2026-07-16T12:17:08.060061+00:00
1662,215,696,2026-07-16T12:17:08.060061+00:00,"phrase, clause",2026-07-16T12:17:08.060061+00:00
1663,215,312,2026-07-16T12:17:08.060061+00:00,reading,2026-07-16T12:17:08.060061+00:00
1664,215,251,2026-07-16T12:17:08.060061+00:00,"mark, dot",2026-07-16T12:17:08.060061+00:00
1665,226,866,2026-07-16T12:17:08.060061+00:00,to permit,2026-07-16T12:17:08.060061+00:00
1666,226,654,2026-07-16T12:17:08.060061+00:00,"allowed, permissible",2026-07-16T12:17:08.060061+00:00
1667,226,49,2026-07-16T12:17:08.060061+00:00,"certificate, proof",2026-07-16T12:17:08.060061+00:00
1668,253,648,2026-07-16T12:17:08.060061+00:00,"steep, treacherous",2026-07-16T12:17:08.060061+00:00
1669,254,998,2026-07-16T12:17:08.060061+00:00,"various, many",2026-07-16T12:17:08.060061+00:00
1670,254,77,2026-07-16T12:17:08.060061+00:00,country,2026-07-16T12:17:08.060061+00:00
1671,270,74,2026-07-16T12:17:08.060061+00:00,to limit,2026-07-16T12:17:08.060061+00:00
1672,270,412,2026-07-16T12:17:08.060061+00:00,"degree, extent",2026-07-16T12:17:08.060061+00:00
1673,272,747,2026-07-16T12:17:08.060061+00:00,"to manage, run",2026-07-16T12:17:08.060061+00:00
1674,272,933,2026-07-16T12:17:08.060061+00:00,"to save, economize",2026-07-16T12:17:08.060061+00:00
1675,283,692,2026-07-16T12:17:08.060061+00:00,"present, current",2026-07-16T12:17:08.060061+00:00
1676,283,720,2026-07-16T12:17:08.060061+00:00,"condition, state",2026-07-16T12:17:08.060061+00:00
1677,298,888,2026-07-16T12:17:08.060061+00:00,"to cut, reduce",2026-07-16T12:17:08.060061+00:00
1678,309,658,2026-07-16T12:17:08.060061+00:00,"case, matter",2026-07-16T12:17:08.060061+00:00
1679,309,298,2026-07-16T12:17:08.060061+00:00,"number, count",2026-07-16T12:17:08.060061+00:00
1680,314,839,2026-07-16T12:17:08.060061+00:00,"group, cluster",2026-07-16T12:17:08.060061+00:00
1681,314,366,2026-07-16T12:17:08.060061+00:00,island,2026-07-16T12:17:08.060061+00:00
1682,346,693,2026-07-16T12:17:08.060061+00:00,"to inspect, examine",2026-07-16T12:17:08.060061+00:00
1683,346,956,2026-07-16T12:17:08.060061+00:00,"to discuss, deliberate",2026-07-16T12:17:08.060061+00:00
1684,353,570,2026-07-16T12:17:08.060061+00:00,"pure, clean",2026-07-16T12:17:08.060061+00:00
1685,353,678,2026-07-16T12:17:08.060061+00:00,"clean, pure",2026-07-16T12:17:08.060061+00:00
1686,414,729,2026-07-16T12:17:08.060061+00:00,"even, equal",2026-07-16T12:17:08.060061+00:00
1687,414,410,2026-07-16T12:17:08.060061+00:00,"equal, uniform",2026-07-16T12:17:08.060061+00:00
1688,611,201,2026-07-16T12:17:08.060061+00:00,body,2026-07-16T12:17:08.060061+00:00
1689,611,333,2026-07-16T12:17:08.060061+00:00,weight,2026-07-16T12:17:08.060061+00:00
1690,675,857,2026-07-16T12:17:08.060061+00:00,"to sit, stay",2026-07-16T12:17:08.060061+00:00
1691,675,488,2026-07-16T12:17:08.060061+00:00,"alcohol, sake",2026-07-16T12:17:08.060061+00:00
1692,675,364,2026-07-16T12:17:08.060061+00:00,"shop, establishment",2026-07-16T12:17:08.060061+00:00
1693,813,172,2026-07-16T12:17:08.060061+00:00,ten,2026-07-16T12:17:08.060061+00:00
1694,813,168,2026-07-16T12:17:08.060061+00:00,two,2026-07-16T12:17:08.060061+00:00
1695,813,133,2026-07-16T12:17:08.060061+00:00,month,2026-07-16T12:17:08.060061+00:00
1696,845,164,2026-07-16T12:17:08.060061+00:00,one,2026-07-16T12:17:08.060061+00:00
1697,845,132,2026-07-16T12:17:08.060061+00:00,day,2026-07-16T12:17:08.060061+00:00
1698,853,164,2026-07-16T12:17:08.060061+00:00,"one, first",2026-07-16T12:17:08.060061+00:00
1699,853,133,2026-07-16T12:17:08.060061+00:00,month,2026-07-16T12:17:08.060061+00:00
1700,859,488,2026-07-16T12:17:08.060061+00:00,"alcohol, sake",2026-07-16T12:17:08.060061+00:00
1701,902,172,2026-07-16T12:17:08.060061+00:00,ten,2026-07-16T12:17:08.060061+00:00
1702,902,164,2026-07-16T12:17:08.060061+00:00,one,2026-07-16T12:17:08.060061+00:00
1703,902,133,2026-07-16T12:17:08.060061+00:00,month,2026-07-16T12:17:08.060061+00:00
1704,905,331,2026-07-16T12:17:08.060061+00:00,light (not heavy),2026-07-16T12:17:08.060061+00:00
1705,905,99,2026-07-16T12:17:08.060061+00:00,"food, meal",2026-07-16T12:17:08.060061+00:00
1706,973,74,2026-07-16T12:17:08.060061+00:00,"to limit, restrict",2026-07-16T12:17:08.060061+00:00
1707,1088,639,2026-07-16T12:17:08.060061+00:00,"to shine, illuminate",2026-07-16T12:17:08.060061+00:00
1708,1137,401,2026-07-16T12:17:08.060061+00:00,"to arise, occur",2026-07-16T12:17:08.060061+00:00
1709,1243,101,2026-07-16T12:17:08.060061+00:00,"to hold, carry",2026-07-16T12:17:08.060061+00:00
1710,1243,102,2026-07-16T12:17:08.060061+00:00,to take home,2026-07-16T12:17:08.060061+00:00
1711,1244,480,2026-07-16T12:17:08.060061+00:00,"single, individual",2026-07-16T12:17:08.060061+00:00
1712,1244,38,2026-07-16T12:17:08.060061+00:00,"item, product",2026-07-16T12:17:08.060061+00:00
1713,1245,110,2026-07-16T12:17:08.060061+00:00,small,2026-07-16T12:17:08.060061+00:00
1714,1247,253,2026-07-16T12:17:08.060061+00:00,beef,2026-07-16T12:17:08.060061+00:00
1715,1251,996,2026-07-16T12:17:08.060061+00:00,"stored, fermented",2026-07-16T12:17:08.060061+00:00
1716,1251,81,2026-07-16T12:17:08.060061+00:00,bean,2026-07-16T12:17:08.060061+00:00
1717,1254,253,2026-07-16T12:17:08.060061+00:00,beef,2026-07-16T12:17:08.060061+00:00
1718,1255,12,2026-07-16T12:17:08.060061+00:00,to drink,2026-07-16T12:17:08.060061+00:00
1719,1255,106,2026-07-16T12:17:08.060061+00:00,"unrestricted, free",2026-07-16T12:17:08.060061+00:00
1720,1255,107,2026-07-16T12:17:08.060061+00:00,as much as one likes,2026-07-16T12:17:08.060061+00:00
1721,1258,125,2026-07-16T12:17:08.060061+00:00,"tempura (ateji, phonetic)",2026-07-16T12:17:08.060061+00:00
1722,1262,740,2026-07-16T12:17:08.060061+00:00,"to grill, roast",2026-07-16T12:17:08.060061+00:00
1723,1262,68,2026-07-16T12:17:08.060061+00:00,meat,2026-07-16T12:17:08.060061+00:00
1724,1263,304,2026-07-16T12:17:08.060061+00:00,direct,2026-07-16T12:17:08.060061+00:00
1725,1263,141,2026-07-16T12:17:08.060061+00:00,"fire, flame",2026-07-16T12:17:08.060061+00:00
1726,1263,740,2026-07-16T12:17:08.060061+00:00,to grill,2026-07-16T12:17:08.060061+00:00
1727,1265,744,2026-07-16T12:17:08.060061+00:00,thick,2026-07-16T12:17:08.060061+00:00
1728,1265,52,2026-07-16T12:17:08.060061+00:00,"to cut, slice",2026-07-16T12:17:08.060061+00:00
1729,1271,16,2026-07-16T12:17:08.060061+00:00,"to acquire, bring in",2026-07-16T12:17:08.060061+00:00
1730,1272,315,2026-07-16T12:17:08.060061+00:00,"to convey, pass on",2026-07-16T12:17:08.060061+00:00
1731,1272,305,2026-07-16T12:17:08.060061+00:00,"to inform, notify",2026-07-16T12:17:08.060061+00:00
1732,1276,910,2026-07-16T12:17:08.060061+00:00,"to release, undo",2026-07-16T12:17:08.060061+00:00
1733,1276,1012,2026-07-16T12:17:08.060061+00:00,"to cancel, remove",2026-07-16T12:17:08.060061+00:00
1734,1277,668,2026-07-16T12:17:08.060061+00:00,"to report, inform",2026-07-16T12:17:08.060061+00:00
1735,1277,508,2026-07-16T12:17:08.060061+00:00,"to announce, tell",2026-07-16T12:17:08.060061+00:00
1736,1278,1012,2026-07-16T12:17:08.060061+00:00,"to remove, delete",2026-07-16T12:17:08.060061+00:00
1737,1280,255,2026-07-16T12:17:08.060061+00:00,"picture, drawing",2026-07-16T12:17:08.060061+00:00
1738,1281,79,2026-07-16T12:17:08.060061+00:00,"to have, possess (fame)",2026-07-16T12:17:08.060061+00:00
1739,1281,108,2026-07-16T12:17:08.060061+00:00,"name, fame",2026-07-16T12:17:08.060061+00:00
1740,1281,118,2026-07-16T12:17:08.060061+00:00,person,2026-07-16T12:17:08.060061+00:00
1741,1282,719,2026-07-16T12:17:08.060061+00:00,"government, politics",2026-07-16T12:17:08.060061+00:00
1742,1282,638,2026-07-16T12:17:08.060061+00:00,"to govern, rule",2026-07-16T12:17:08.060061+00:00
1743,1283,98,2026-07-16T12:17:08.060061+00:00,"writing, text",2026-07-16T12:17:08.060061+00:00
1744,1283,128,2026-07-16T12:17:08.060061+00:00,character,2026-07-16T12:17:08.060061+00:00
1745,1283,401,2026-07-16T12:17:08.060061+00:00,"to raise, produce (transcribe)",2026-07-16T12:17:08.060061+00:00
1746,1284,377,2026-07-16T12:17:08.060061+00:00,moving,2026-07-16T12:17:08.060061+00:00
1747,1284,255,2026-07-16T12:17:08.060061+00:00,"picture, image",2026-07-16T12:17:08.060061+00:00
1748,1287,681,2026-07-16T12:17:08.060061+00:00,"main point, essential",2026-07-16T12:17:08.060061+00:00
1749,1288,950,2026-07-16T12:17:08.060061+00:00,"to view, watch",2026-07-16T12:17:08.060061+00:00
1750,1289,37,2026-07-16T12:17:08.060061+00:00,"to return, reply",2026-07-16T12:17:08.060061+00:00
1751,1289,597,2026-07-16T12:17:08.060061+00:00,"message, correspondence",2026-07-16T12:17:08.060061+00:00
1752,1290,610,2026-07-16T12:17:08.060061+00:00,"together, jointly",2026-07-16T12:17:08.060061+00:00
1753,1290,79,2026-07-16T12:17:08.060061+00:00,"to possess, own",2026-07-16T12:17:08.060061+00:00
1754,1291,904,2026-07-16T12:17:08.060061+00:00,"again, replay",2026-07-16T12:17:08.060061+00:00
1755,1291,178,2026-07-16T12:17:08.060061+00:00,"to produce, play (media)",2026-07-16T12:17:08.060061+00:00
1756,1292,555,2026-07-16T12:17:08.060061+00:00,"history, record",2026-07-16T12:17:08.060061+00:00
1757,1293,291,2026-07-16T12:17:08.060061+00:00,to make,2026-07-16T12:17:08.060061+00:00
1758,1293,564,2026-07-16T12:17:08.060061+00:00,"to form, become",2026-07-16T12:17:08.060061+00:00
1759,1294,55,2026-07-16T12:17:08.060061+00:00,new,2026-07-16T12:17:08.060061+00:00
1760,1294,34,2026-07-16T12:17:08.060061+00:00,arrival,2026-07-16T12:17:08.060061+00:00
1761,1295,394,2026-07-16T12:17:08.060061+00:00,to distribute,2026-07-16T12:17:08.060061+00:00
1762,1295,597,2026-07-16T12:17:08.060061+00:00,"signal, message",2026-07-16T12:17:08.060061+00:00
1763,1296,425,2026-07-16T12:17:08.060061+00:00,"box, bin",2026-07-16T12:17:08.060061+00:00
1764,1297,775,2026-07-16T12:17:08.060061+00:00,"to be troubled, bewildered",2026-07-16T12:17:08.060061+00:00
1765,1298,180,2026-07-16T12:17:08.060061+00:00,"preliminary, rough (draft)",2026-07-16T12:17:08.060061+00:00
1766,1298,9,2026-07-16T12:17:08.060061+00:00,to write,2026-07-16T12:17:08.060061+00:00
1767,1299,39,2026-07-16T12:17:08.060061+00:00,to send,2026-07-16T12:17:08.060061+00:00
1768,1299,597,2026-07-16T12:17:08.060061+00:00,"signal, message",2026-07-16T12:17:08.060061+00:00
1769,1300,492,2026-07-16T12:17:08.060061+00:00,to receive,2026-07-16T12:17:08.060061+00:00
1770,1300,597,2026-07-16T12:17:08.060061+00:00,"signal, message",2026-07-16T12:17:08.060061+00:00
1771,1301,13,2026-07-16T12:17:08.060061+00:00,"thing, property",2026-07-16T12:17:08.060061+00:00
1772,1301,658,2026-07-16T12:17:08.060061+00:00,"item, case",2026-07-16T12:17:08.060061+00:00
1773,1302,86,2026-07-16T12:17:08.060061+00:00,"agreement, promise",2026-07-16T12:17:08.060061+00:00
1774,1303,205,2026-07-16T12:17:08.060061+00:00,"inside, interior",2026-07-16T12:17:08.060061+00:00
1775,1303,985,2026-07-16T12:17:08.060061+00:00,"to view, look over",2026-07-16T12:17:08.060061+00:00
1776,1304,16,2026-07-16T12:17:08.060061+00:00,to enter,2026-07-16T12:17:08.060061+00:00
1777,1304,857,2026-07-16T12:17:08.060061+00:00,to reside,2026-07-16T12:17:08.060061+00:00
1778,1305,861,2026-07-16T12:17:08.060061+00:00,"to establish, set up",2026-07-16T12:17:08.060061+00:00
1779,1305,899,2026-07-16T12:17:08.060061+00:00,"equipment, provision",2026-07-16T12:17:08.060061+00:00
1780,1306,280,2026-07-16T12:17:08.060061+00:00,"room, space (layout)",2026-07-16T12:17:08.060061+00:00
1781,1306,58,2026-07-16T12:17:08.060061+00:00,"to arrange, lay out",2026-07-16T12:17:08.060061+00:00
1782,1307,830,2026-07-16T12:17:08.060061+00:00,"built, construction",2026-07-16T12:17:08.060061+00:00
1783,1307,131,2026-07-16T12:17:08.060061+00:00,year,2026-07-16T12:17:08.060061+00:00
1784,1307,298,2026-07-16T12:17:08.060061+00:00,"number, count",2026-07-16T12:17:08.060061+00:00
1785,1308,161,2026-07-16T12:17:08.060061+00:00,"money, deposit",2026-07-16T12:17:08.060061+00:00
1786,1309,48,2026-07-16T12:17:08.060061+00:00,to guarantee,2026-07-16T12:17:08.060061+00:00
1787,1309,49,2026-07-16T12:17:08.060061+00:00,"proof, certification",2026-07-16T12:17:08.060061+00:00
1788,1309,118,2026-07-16T12:17:08.060061+00:00,person,2026-07-16T12:17:08.060061+00:00
1789,1310,55,2026-07-16T12:17:08.060061+00:00,"renewal, new",2026-07-16T12:17:08.060061+00:00
1790,1310,40,2026-07-16T12:17:08.060061+00:00,fee,2026-07-16T12:17:08.060061+00:00
1791,1311,569,2026-07-16T12:17:08.060061+00:00,"intermediary, go-between",2026-07-16T12:17:08.060061+00:00
1792,1311,111,2026-07-16T12:17:08.060061+00:00,"hand, agent",2026-07-16T12:17:08.060061+00:00
1793,1311,298,2026-07-16T12:17:08.060061+00:00,"number, count",2026-07-16T12:17:08.060061+00:00
1794,1311,40,2026-07-16T12:17:08.060061+00:00,fee,2026-07-16T12:17:08.060061+00:00
1795,1312,406,2026-07-16T12:17:08.060061+00:00,gift of gratitude,2026-07-16T12:17:08.060061+00:00
1796,1312,161,2026-07-16T12:17:08.060061+00:00,money,2026-07-16T12:17:08.060061+00:00
1797,1313,379,2026-07-16T12:17:08.060061+00:00,"to live, dwell",2026-07-16T12:17:08.060061+00:00
1798,1313,873,2026-07-16T12:17:08.060061+00:00,"residence, home",2026-07-16T12:17:08.060061+00:00
1799,1314,29,2026-07-16T12:17:08.060061+00:00,"rent, fee",2026-07-16T12:17:08.060061+00:00
1800,1314,905,2026-07-16T12:17:08.060061+00:00,"to lend, rent out",2026-07-16T12:17:08.060061+00:00
1801,1315,342,2026-07-16T12:17:08.060061+00:00,"all, entire",2026-07-16T12:17:08.060061+00:00
1802,1315,225,2026-07-16T12:17:08.060061+00:00,room,2026-07-16T12:17:08.060061+00:00
1803,1316,689,2026-07-16T12:17:08.060061+00:00,"price, standard",2026-07-16T12:17:08.060061+00:00
1804,1316,320,2026-07-16T12:17:08.060061+00:00,cheap,2026-07-16T12:17:08.060061+00:00
1805,1317,570,2026-07-16T12:17:08.060061+00:00,"clean, pure",2026-07-16T12:17:08.060061+00:00
1806,1318,690,2026-07-16T12:17:08.060061+00:00,"expense, cost",2026-07-16T12:17:08.060061+00:00
1807,1318,254,2026-07-16T12:17:08.060061+00:00,"use, purpose",2026-07-16T12:17:08.060061+00:00
1808,1320,118,2026-07-16T12:17:08.060061+00:00,people,2026-07-16T12:17:08.060061+00:00
1809,1320,139,2026-07-16T12:17:08.060061+00:00,"attention, spirit (popularity)",2026-07-16T12:17:08.060061+00:00
1810,1321,80,2026-07-16T12:17:08.060061+00:00,machine,2026-07-16T12:17:08.060061+00:00
1811,1323,467,2026-07-16T12:17:08.060061+00:00,station,2026-07-16T12:17:08.060061+00:00
1812,1323,532,2026-07-16T12:17:08.060061+00:00,on foot,2026-07-16T12:17:08.060061+00:00
1813,1323,303,2026-07-16T12:17:08.060061+00:00,walk,2026-07-16T12:17:08.060061+00:00
1814,1325,880,2026-07-16T12:17:08.060061+00:00,"exclusive, dedicated",2026-07-16T12:17:08.060061+00:00
1815,1325,254,2026-07-16T12:17:08.060061+00:00,use,2026-07-16T12:17:08.060061+00:00
1816,1327,893,2026-07-16T12:17:08.060061+00:00,"asset, capital",2026-07-16T12:17:08.060061+00:00
1817,1327,78,2026-07-16T12:17:08.060061+00:00,"property, production",2026-07-16T12:17:08.060061+00:00
1818,1327,687,2026-07-16T12:17:08.060061+00:00,"price, value",2026-07-16T12:17:08.060061+00:00
1819,1327,813,2026-07-16T12:17:08.060061+00:00,value,2026-07-16T12:17:08.060061+00:00
1820,1328,160,2026-07-16T12:17:08.060061+00:00,"vehicle, car",2026-07-16T12:17:08.060061+00:00
1821,1328,218,2026-07-16T12:17:08.060061+00:00,"place, lot",2026-07-16T12:17:08.060061+00:00
1822,1329,403,2026-07-16T12:17:08.060061+00:00,flat (square area),2026-07-16T12:17:08.060061+00:00
1823,1329,262,2026-07-16T12:17:08.060061+00:00,"meter (unit, from メートル)",2026-07-16T12:17:08.060061+00:00
1824,1330,48,2026-07-16T12:17:08.060061+00:00,to guarantee,2026-07-16T12:17:08.060061+00:00
1825,1330,49,2026-07-16T12:17:08.060061+00:00,"proof, certification",2026-07-16T12:17:08.060061+00:00
1826,1330,44,2026-07-16T12:17:08.060061+00:00,"association, company",2026-07-16T12:17:08.060061+00:00
1827,1330,258,2026-07-16T12:17:08.060061+00:00,"company, firm",2026-07-16T12:17:08.060061+00:00
1828,1331,134,2026-07-16T12:17:08.060061+00:00,wood,2026-07-16T12:17:08.060061+00:00
1829,1331,776,2026-07-16T12:17:08.060061+00:00,"construction, built",2026-07-16T12:17:08.060061+00:00
1830,1332,666,2026-07-16T12:17:08.060061+00:00,bathing,2026-07-16T12:17:08.060061+00:00
1831,1332,225,2026-07-16T12:17:08.060061+00:00,room,2026-07-16T12:17:08.060061+00:00
1832,1333,181,2026-07-16T12:17:08.060061+00:00,"to see, view",2026-07-16T12:17:08.060061+00:00
1833,1333,176,2026-07-16T12:17:08.060061+00:00,"to study, learn (tour)",2026-07-16T12:17:08.060061+00:00
